Location,Latitude,Longitude,Year,Magnitude
Ladakh,34.1526,77.577,2020,4.6
Jammu and Kashmir,33.7782,76.5762,2024,7.8
Mizoram,23.1645,92.9376,2005,4.6
"Western Ghats, Kerala",10.8505,76.2711,2010,9.8
Ladakh,34.1526,77.577,2023,5.7
Himachal Pradesh,31.1048,77.1734,2017,8.8
"Western Ghats, Kerala",10.8505,76.2711,2009,7.5
Assam,26.2006,92.9376,2023,5.0
Ladakh,34.1526,77.577,2006,5.5
"Western Ghats, Maharashtra",18.5204,73.8567,2021,7.6
Jammu and Kashmir,33.7782,76.5762,2010,6.1
Manipur,24.6637,93.9063,2012,7.8
Arunachal Pradesh,27.1004,93.6167,2017,5.5
Nagaland,26.1584,94.5624,2006,10.0
Assam,26.2006,92.9376,2020,5.1
Manipur,24.6637,93.9063,2007,2.4
Uttarakhand,30.0668,79.0193,2019,3.9
Ladakh,34.1526,77.577,2010,8.8
Assam,26.2006,92.9376,2020,1.3
Tripura,23.9408,91.9882,2020,9.3
Mizoram,23.1645,92.9376,2023,4.1
Meghalaya,25.467,91.3662,2014,5.0
Ladakh,34.1526,77.577,2018,4.8
"Western Ghats, Kerala",10.8505,76.2711,2008,2.5
Meghalaya,25.467,91.3662,2004,5.3
Mizoram,23.1645,92.9376,2022,2.7
Uttarakhand,30.0668,79.0193,2007,1.5
Tripura,23.9408,91.9882,2020,9.5
"Western Ghats, Maharashtra",18.5204,73.8567,2010,6.9
Manipur,24.6637,93.9063,2021,7.8
Tamil Nadu,11.1271,78.6569,2016,4.9
Himachal Pradesh,31.1048,77.1734,2016,3.7
Himachal Pradesh,31.1048,77.1734,2004,2.9
Tamil Nadu,11.1271,78.6569,2011,7.8
Andhra Pradesh,15.9129,79.74,2019,7.5
Nagaland,26.1584,94.5624,2015,6.7
"Western Ghats, Maharashtra",18.5204,73.8567,2010,6.5
"Western Ghats, Karnataka",14.5204,75.7224,2007,2.8
Tamil Nadu,11.1271,78.6569,2021,6.6
"Darjeeling, West Bengal",27.036,88.2627,2017,6.1
Arunachal Pradesh,27.1004,93.6167,2006,3.4
Tamil Nadu,11.1271,78.6569,2004,4.3
Andhra Pradesh,15.9129,79.74,2018,1.1
Assam,26.2006,92.9376,2005,4.6
Tripura,23.9408,91.9882,2022,4.3
Sikkim,27.533,88.5122,2008,6.7
"Darjeeling, West Bengal",27.036,88.2627,2007,6.8
Mizoram,23.1645,92.9376,2023,7.2
"Western Ghats, Karnataka",14.5204,75.7224,2011,7.8
Jammu and Kashmir,33.7782,76.5762,2012,3.5
Assam,26.2006,92.9376,2023,5.3
Himachal Pradesh,31.1048,77.1734,2016,9.0
"Western Ghats, Maharashtra",18.5204,73.8567,2015,10.0
Tripura,23.9408,91.9882,2009,2.6
"Darjeeling, West Bengal",27.036,88.2627,2011,1.8
"Western Ghats, Maharashtra",18.5204,73.8567,2014,5.2
Tripura,23.9408,91.9882,2018,2.3
Tamil Nadu,11.1271,78.6569,2007,6.2
Ladakh,34.1526,77.577,2017,7.6
Jammu and Kashmir,33.7782,76.5762,2017,3.4
Manipur,24.6637,93.9063,2012,6.1
Manipur,24.6637,93.9063,2019,3.3
Arunachal Pradesh,27.1004,93.6167,2020,5.2
"Western Ghats, Karnataka",14.5204,75.7224,2004,8.1
Uttarakhand,30.0668,79.0193,2012,1.7
Uttarakhand,30.0668,79.0193,2024,3.1
Assam,26.2006,92.9376,2006,1.2
Uttarakhand,30.0668,79.0193,2010,5.2
Manipur,24.6637,93.9063,2013,5.0
"Darjeeling, West Bengal",27.036,88.2627,2007,5.0
Tripura,23.9408,91.9882,2011,1.6
Himachal Pradesh,31.1048,77.1734,2019,2.6
Assam,26.2006,92.9376,2004,4.0
Manipur,24.6637,93.9063,2008,5.1
Himachal Pradesh,31.1048,77.1734,2009,5.0
Ladakh,34.1526,77.577,2004,5.7
Tripura,23.9408,91.9882,2004,5.1
Assam,26.2006,92.9376,2006,5.8
Tamil Nadu,11.1271,78.6569,2022,2.9
Assam,26.2006,92.9376,2008,3.0
Nagaland,26.1584,94.5624,2024,4.6
"Western Ghats, Karnataka",14.5204,75.7224,2006,1.2
Meghalaya,25.467,91.3662,2007,2.4
Manipur,24.6637,93.9063,2022,7.9
Andhra Pradesh,15.9129,79.74,2018,1.7
"Darjeeling, West Bengal",27.036,88.2627,2024,9.4
Mizoram,23.1645,92.9376,2017,4.4
Meghalaya,25.467,91.3662,2023,1.2
Mizoram,23.1645,92.9376,2011,4.7
Assam,26.2006,92.9376,2006,8.4
"Western Ghats, Karnataka",14.5204,75.7224,2020,1.6
Andhra Pradesh,15.9129,79.74,2008,7.7
Jammu and Kashmir,33.7782,76.5762,2011,9.6
Ladakh,34.1526,77.577,2004,9.3
Sikkim,27.533,88.5122,2005,6.7
Assam,26.2006,92.9376,2016,3.9
Himachal Pradesh,31.1048,77.1734,2012,3.0
Ladakh,34.1526,77.577,2020,4.6
Ladakh,34.1526,77.577,2019,6.5
Himachal Pradesh,31.1048,77.1734,2014,2.9
"Western Ghats, Karnataka",14.5204,75.7224,2005,5.7
Mizoram,23.1645,92.9376,2015,2.5
Manipur,24.6637,93.9063,2005,5.7
Mizoram,23.1645,92.9376,2017,9.3
"Darjeeling, West Bengal",27.036,88.2627,2010,1.8
Arunachal Pradesh,27.1004,93.6167,2016,4.7
Jammu and Kashmir,33.7782,76.5762,2005,3.3
Tamil Nadu,11.1271,78.6569,2018,1.0
Andhra Pradesh,15.9129,79.74,2021,7.5
"Darjeeling, West Bengal",27.036,88.2627,2007,8.6
Assam,26.2006,92.9376,2019,5.5
Himachal Pradesh,31.1048,77.1734,2021,9.2
Mizoram,23.1645,92.9376,2022,2.4
Meghalaya,25.467,91.3662,2010,5.9
Ladakh,34.1526,77.577,2004,4.0
Ladakh,34.1526,77.577,2019,1.2
"Western Ghats, Karnataka",14.5204,75.7224,2015,9.9
Nagaland,26.1584,94.5624,2008,6.1
Assam,26.2006,92.9376,2023,3.9
Manipur,24.6637,93.9063,2011,6.4
Manipur,24.6637,93.9063,2024,6.0
"Western Ghats, Kerala",10.8505,76.2711,2023,6.9
"Darjeeling, West Bengal",27.036,88.2627,2009,3.3
Meghalaya,25.467,91.3662,2016,1.8
Tamil Nadu,11.1271,78.6569,2007,9.0
Jammu and Kashmir,33.7782,76.5762,2014,1.3
"Western Ghats, Maharashtra",18.5204,73.8567,2022,1.5
"Darjeeling, West Bengal",27.036,88.2627,2018,5.7
Mizoram,23.1645,92.9376,2013,1.3
"Western Ghats, Kerala",10.8505,76.2711,2024,6.3
Manipur,24.6637,93.9063,2007,7.7
"Darjeeling, West Bengal",27.036,88.2627,2022,5.3
Assam,26.2006,92.9376,2011,6.1
Andhra Pradesh,15.9129,79.74,2022,7.9
Tripura,23.9408,91.9882,2023,6.2
Mizoram,23.1645,92.9376,2024,3.3
"Western Ghats, Maharashtra",18.5204,73.8567,2021,6.9
Andhra Pradesh,15.9129,79.74,2011,8.2
Assam,26.2006,92.9376,2022,5.5
Meghalaya,25.467,91.3662,2009,8.8
Nagaland,26.1584,94.5624,2017,9.9
"Western Ghats, Maharashtra",18.5204,73.8567,2010,4.1
Ladakh,34.1526,77.577,2019,8.9
Jammu and Kashmir,33.7782,76.5762,2009,4.3
Andhra Pradesh,15.9129,79.74,2017,3.0
Uttarakhand,30.0668,79.0193,2005,8.0
Andhra Pradesh,15.9129,79.74,2018,8.2
"Western Ghats, Kerala",10.8505,76.2711,2013,1.5
Nagaland,26.1584,94.5624,2021,1.6
Uttarakhand,30.0668,79.0193,2011,4.8
"Western Ghats, Kerala",10.8505,76.2711,2021,5.8
Nagaland,26.1584,94.5624,2004,8.5
Manipur,24.6637,93.9063,2013,1.3
Himachal Pradesh,31.1048,77.1734,2005,3.8
"Darjeeling, West Bengal",27.036,88.2627,2014,7.4
"Western Ghats, Maharashtra",18.5204,73.8567,2019,4.6
"Western Ghats, Kerala",10.8505,76.2711,2024,5.8
Himachal Pradesh,31.1048,77.1734,2012,5.6
"Western Ghats, Maharashtra",18.5204,73.8567,2010,7.7
"Western Ghats, Maharashtra",18.5204,73.8567,2012,7.3
Ladakh,34.1526,77.577,2014,6.2
Jammu and Kashmir,33.7782,76.5762,2009,4.9
Manipur,24.6637,93.9063,2022,8.8
Ladakh,34.1526,77.577,2004,9.4
Mizoram,23.1645,92.9376,2007,7.8
Tamil Nadu,11.1271,78.6569,2012,8.3
"Western Ghats, Karnataka",14.5204,75.7224,2013,6.8
Assam,26.2006,92.9376,2013,8.4
Sikkim,27.533,88.5122,2013,9.8
"Western Ghats, Maharashtra",18.5204,73.8567,2016,8.0
"Western Ghats, Karnataka",14.5204,75.7224,2023,7.8
"Western Ghats, Kerala",10.8505,76.2711,2013,2.2
Manipur,24.6637,93.9063,2022,6.9
Mizoram,23.1645,92.9376,2023,2.8
Tamil Nadu,11.1271,78.6569,2005,9.0
Manipur,24.6637,93.9063,2023,3.6
Meghalaya,25.467,91.3662,2012,9.4
"Western Ghats, Maharashtra",18.5204,73.8567,2023,3.0
Tamil Nadu,11.1271,78.6569,2019,8.5
Tamil Nadu,11.1271,78.6569,2021,8.7
Uttarakhand,30.0668,79.0193,2022,4.4
Himachal Pradesh,31.1048,77.1734,2022,4.9
Assam,26.2006,92.9376,2007,7.9
Tripura,23.9408,91.9882,2004,7.4
Sikkim,27.533,88.5122,2007,7.4
Meghalaya,25.467,91.3662,2013,5.6
Sikkim,27.533,88.5122,2016,2.9
Uttarakhand,30.0668,79.0193,2023,7.4
Manipur,24.6637,93.9063,2015,9.4
Sikkim,27.533,88.5122,2024,3.7
Uttarakhand,30.0668,79.0193,2024,9.8
Sikkim,27.533,88.5122,2005,2.0
Himachal Pradesh,31.1048,77.1734,2009,4.3
Sikkim,27.533,88.5122,2014,5.3
Tamil Nadu,11.1271,78.6569,2009,8.2
Jammu and Kashmir,33.7782,76.5762,2006,6.4
"Darjeeling, West Bengal",27.036,88.2627,2010,3.1
Manipur,24.6637,93.9063,2023,7.9
Uttarakhand,30.0668,79.0193,2017,2.2
Meghalaya,25.467,91.3662,2013,3.2
Ladakh,34.1526,77.577,2022,7.3
Andhra Pradesh,15.9129,79.74,2008,5.4
Andhra Pradesh,15.9129,79.74,2017,7.6
Assam,26.2006,92.9376,2008,1.5
Assam,26.2006,92.9376,2015,5.4
Himachal Pradesh,31.1048,77.1734,2005,5.3
Arunachal Pradesh,27.1004,93.6167,2004,7.8
Tripura,23.9408,91.9882,2024,4.1
Mizoram,23.1645,92.9376,2008,8.5
"Western Ghats, Kerala",10.8505,76.2711,2019,1.5
Andhra Pradesh,15.9129,79.74,2007,8.2
Andhra Pradesh,15.9129,79.74,2020,2.4
Assam,26.2006,92.9376,2017,3.7
Mizoram,23.1645,92.9376,2021,9.1
"Western Ghats, Maharashtra",18.5204,73.8567,2018,4.2
"Western Ghats, Kerala",10.8505,76.2711,2014,6.9
Meghalaya,25.467,91.3662,2009,6.1
Sikkim,27.533,88.5122,2009,5.5
Tamil Nadu,11.1271,78.6569,2020,1.7
"Western Ghats, Kerala",10.8505,76.2711,2013,3.8
Nagaland,26.1584,94.5624,2010,5.3
Tamil Nadu,11.1271,78.6569,2004,3.5
Manipur,24.6637,93.9063,2021,2.5
Arunachal Pradesh,27.1004,93.6167,2011,7.1
Sikkim,27.533,88.5122,2004,2.2
Mizoram,23.1645,92.9376,2019,1.4
Arunachal Pradesh,27.1004,93.6167,2016,1.9
"Western Ghats, Kerala",10.8505,76.2711,2018,1.0
Meghalaya,25.467,91.3662,2019,4.6
Arunachal Pradesh,27.1004,93.6167,2017,8.8
Sikkim,27.533,88.5122,2021,6.6
Mizoram,23.1645,92.9376,2004,8.3
Mizoram,23.1645,92.9376,2004,1.1
"Western Ghats, Maharashtra",18.5204,73.8567,2008,7.8
Ladakh,34.1526,77.577,2024,5.7
"Western Ghats, Karnataka",14.5204,75.7224,2015,5.5
"Western Ghats, Maharashtra",18.5204,73.8567,2023,8.4
"Western Ghats, Kerala",10.8505,76.2711,2015,7.3
Nagaland,26.1584,94.5624,2016,7.4
Arunachal Pradesh,27.1004,93.6167,2014,6.2
Assam,26.2006,92.9376,2021,1.1
Ladakh,34.1526,77.577,2021,6.4
Assam,26.2006,92.9376,2008,3.5
Assam,26.2006,92.9376,2020,3.7
Andhra Pradesh,15.9129,79.74,2007,7.5
"Western Ghats, Maharashtra",18.5204,73.8567,2004,9.6
Sikkim,27.533,88.5122,2023,1.4
Meghalaya,25.467,91.3662,2014,5.3
Nagaland,26.1584,94.5624,2018,7.1
Sikkim,27.533,88.5122,2022,7.9
Tripura,23.9408,91.9882,2016,5.3
"Western Ghats, Karnataka",14.5204,75.7224,2015,9.7
Tripura,23.9408,91.9882,2024,4.6
Arunachal Pradesh,27.1004,93.6167,2011,4.1
Sikkim,27.533,88.5122,2020,3.2
Tripura,23.9408,91.9882,2014,6.7
Nagaland,26.1584,94.5624,2010,5.0
Tamil Nadu,11.1271,78.6569,2018,5.6
Himachal Pradesh,31.1048,77.1734,2013,6.6
"Western Ghats, Kerala",10.8505,76.2711,2007,8.1
Mizoram,23.1645,92.9376,2012,9.7
Sikkim,27.533,88.5122,2014,6.0
Mizoram,23.1645,92.9376,2020,7.5
Assam,26.2006,92.9376,2012,2.7
Manipur,24.6637,93.9063,2012,9.3
"Western Ghats, Karnataka",14.5204,75.7224,2012,8.6
Ladakh,34.1526,77.577,2018,7.4
"Darjeeling, West Bengal",27.036,88.2627,2019,1.4
Jammu and Kashmir,33.7782,76.5762,2007,1.2
"Darjeeling, West Bengal",27.036,88.2627,2008,6.1
Nagaland,26.1584,94.5624,2009,10.0
Jammu and Kashmir,33.7782,76.5762,2017,1.5
Arunachal Pradesh,27.1004,93.6167,2006,4.4
Mizoram,23.1645,92.9376,2014,7.1
Manipur,24.6637,93.9063,2012,9.8
Himachal Pradesh,31.1048,77.1734,2010,4.6
"Darjeeling, West Bengal",27.036,88.2627,2011,3.3
Assam,26.2006,92.9376,2017,4.1
Andhra Pradesh,15.9129,79.74,2018,2.0
Mizoram,23.1645,92.9376,2017,4.3
Tamil Nadu,11.1271,78.6569,2006,4.4
"Western Ghats, Karnataka",14.5204,75.7224,2017,7.6
"Western Ghats, Maharashtra",18.5204,73.8567,2021,7.8
Meghalaya,25.467,91.3662,2005,2.1
Tamil Nadu,11.1271,78.6569,2016,1.4
"Western Ghats, Kerala",10.8505,76.2711,2010,9.9
Mizoram,23.1645,92.9376,2020,5.2
Manipur,24.6637,93.9063,2004,5.5
Himachal Pradesh,31.1048,77.1734,2019,6.0
"Western Ghats, Maharashtra",18.5204,73.8567,2015,5.7
Manipur,24.6637,93.9063,2011,3.1
Manipur,24.6637,93.9063,2008,1.3
Uttarakhand,30.0668,79.0193,2019,2.9
Tamil Nadu,11.1271,78.6569,2013,8.6
"Western Ghats, Karnataka",14.5204,75.7224,2018,5.2
"Darjeeling, West Bengal",27.036,88.2627,2005,8.7
Himachal Pradesh,31.1048,77.1734,2014,6.8
Mizoram,23.1645,92.9376,2004,5.0
"Darjeeling, West Bengal",27.036,88.2627,2023,5.6
Arunachal Pradesh,27.1004,93.6167,2011,6.0
"Western Ghats, Kerala",10.8505,76.2711,2021,6.1
"Western Ghats, Maharashtra",18.5204,73.8567,2015,9.4
Manipur,24.6637,93.9063,2019,7.3
"Western Ghats, Kerala",10.8505,76.2711,2014,6.5
Jammu and Kashmir,33.7782,76.5762,2010,4.0
Meghalaya,25.467,91.3662,2017,5.0
Tamil Nadu,11.1271,78.6569,2006,3.1
Arunachal Pradesh,27.1004,93.6167,2024,3.9
"Western Ghats, Karnataka",14.5204,75.7224,2023,5.8
Himachal Pradesh,31.1048,77.1734,2011,4.3
Ladakh,34.1526,77.577,2020,8.0
Uttarakhand,30.0668,79.0193,2013,7.3
Himachal Pradesh,31.1048,77.1734,2017,3.3
Tripura,23.9408,91.9882,2013,2.6
Sikkim,27.533,88.5122,2019,2.0
"Western Ghats, Maharashtra",18.5204,73.8567,2015,6.3
"Western Ghats, Maharashtra",18.5204,73.8567,2022,3.8
Ladakh,34.1526,77.577,2007,2.5
"Western Ghats, Maharashtra",18.5204,73.8567,2015,4.0
"Western Ghats, Karnataka",14.5204,75.7224,2004,7.4
Tamil Nadu,11.1271,78.6569,2023,5.9
Sikkim,27.533,88.5122,2017,2.7
"Western Ghats, Maharashtra",18.5204,73.8567,2022,8.5
Ladakh,34.1526,77.577,2016,6.0
Meghalaya,25.467,91.3662,2021,8.9
Andhra Pradesh,15.9129,79.74,2021,7.1
"Western Ghats, Karnataka",14.5204,75.7224,2010,6.6
Mizoram,23.1645,92.9376,2012,8.5
Ladakh,34.1526,77.577,2009,4.4
Tamil Nadu,11.1271,78.6569,2022,4.5
Tripura,23.9408,91.9882,2014,8.0
Assam,26.2006,92.9376,2009,5.0
Assam,26.2006,92.9376,2013,3.3
"Western Ghats, Karnataka",14.5204,75.7224,2008,6.9
Arunachal Pradesh,27.1004,93.6167,2013,8.9
"Western Ghats, Karnataka",14.5204,75.7224,2022,3.1
Himachal Pradesh,31.1048,77.1734,2007,2.3
Himachal Pradesh,31.1048,77.1734,2005,1.0
"Western Ghats, Kerala",10.8505,76.2711,2017,3.0
"Western Ghats, Kerala",10.8505,76.2711,2009,9.6
"Western Ghats, Kerala",10.8505,76.2711,2012,2.7
"Western Ghats, Kerala",10.8505,76.2711,2009,6.4
Meghalaya,25.467,91.3662,2023,8.3
Tripura,23.9408,91.9882,2005,2.2
Manipur,24.6637,93.9063,2006,6.7
"Darjeeling, West Bengal",27.036,88.2627,2014,4.1
Jammu and Kashmir,33.7782,76.5762,2020,5.9
Jammu and Kashmir,33.7782,76.5762,2005,6.9
Uttarakhand,30.0668,79.0193,2020,4.6
Jammu and Kashmir,33.7782,76.5762,2020,5.3
"Darjeeling, West Bengal",27.036,88.2627,2010,6.3
Meghalaya,25.467,91.3662,2018,6.8
Arunachal Pradesh,27.1004,93.6167,2017,1.6
Andhra Pradesh,15.9129,79.74,2006,8.7
Mizoram,23.1645,92.9376,2020,5.0
Uttarakhand,30.0668,79.0193,2019,3.1
Jammu and Kashmir,33.7782,76.5762,2024,7.4
Meghalaya,25.467,91.3662,2004,5.4
Himachal Pradesh,31.1048,77.1734,2019,9.9
Andhra Pradesh,15.9129,79.74,2016,5.8
Jammu and Kashmir,33.7782,76.5762,2016,9.7
"Western Ghats, Maharashtra",18.5204,73.8567,2012,1.2
Jammu and Kashmir,33.7782,76.5762,2016,2.8
Sikkim,27.533,88.5122,2011,6.0
Sikkim,27.533,88.5122,2012,6.2
Himachal Pradesh,31.1048,77.1734,2019,9.2
Himachal Pradesh,31.1048,77.1734,2008,9.1
Manipur,24.6637,93.9063,2018,1.6
Tamil Nadu,11.1271,78.6569,2023,9.1
Ladakh,34.1526,77.577,2008,6.0
Nagaland,26.1584,94.5624,2015,1.1
Mizoram,23.1645,92.9376,2024,5.1
Mizoram,23.1645,92.9376,2007,5.2
Jammu and Kashmir,33.7782,76.5762,2019,1.1
Tripura,23.9408,91.9882,2008,2.0
"Western Ghats, Kerala",10.8505,76.2711,2006,7.7
Arunachal Pradesh,27.1004,93.6167,2022,10.0
Uttarakhand,30.0668,79.0193,2015,4.4
Ladakh,34.1526,77.577,2022,1.8
Ladakh,34.1526,77.577,2009,1.4
Sikkim,27.533,88.5122,2015,3.7
"Western Ghats, Maharashtra",18.5204,73.8567,2016,8.1
Andhra Pradesh,15.9129,79.74,2019,7.2
Nagaland,26.1584,94.5624,2007,7.4
Ladakh,34.1526,77.577,2021,9.3
Andhra Pradesh,15.9129,79.74,2017,4.5
"Western Ghats, Maharashtra",18.5204,73.8567,2009,4.3
Sikkim,27.533,88.5122,2006,8.4
Jammu and Kashmir,33.7782,76.5762,2008,4.0
Arunachal Pradesh,27.1004,93.6167,2014,8.1
Manipur,24.6637,93.9063,2024,9.4
"Western Ghats, Maharashtra",18.5204,73.8567,2004,2.9
"Western Ghats, Maharashtra",18.5204,73.8567,2021,3.8
Tamil Nadu,11.1271,78.6569,2023,7.7
Nagaland,26.1584,94.5624,2023,8.0
Jammu and Kashmir,33.7782,76.5762,2020,4.5
"Western Ghats, Maharashtra",18.5204,73.8567,2024,4.8
Tripura,23.9408,91.9882,2006,9.2
Andhra Pradesh,15.9129,79.74,2022,3.6
Ladakh,34.1526,77.577,2009,7.8
Nagaland,26.1584,94.5624,2015,7.5
Jammu and Kashmir,33.7782,76.5762,2021,1.9
Sikkim,27.533,88.5122,2024,2.5
Arunachal Pradesh,27.1004,93.6167,2007,1.7
"Western Ghats, Karnataka",14.5204,75.7224,2004,2.8
Nagaland,26.1584,94.5624,2020,9.4
Andhra Pradesh,15.9129,79.74,2021,3.8
Meghalaya,25.467,91.3662,2010,1.9
Andhra Pradesh,15.9129,79.74,2009,8.2
"Western Ghats, Kerala",10.8505,76.2711,2015,7.1
Tamil Nadu,11.1271,78.6569,2008,7.9
Arunachal Pradesh,27.1004,93.6167,2018,5.2
Nagaland,26.1584,94.5624,2019,1.0
Nagaland,26.1584,94.5624,2007,5.2
Mizoram,23.1645,92.9376,2022,8.9
Uttarakhand,30.0668,79.0193,2022,6.0
"Western Ghats, Maharashtra",18.5204,73.8567,2020,4.4
"Western Ghats, Kerala",10.8505,76.2711,2015,3.8
Sikkim,27.533,88.5122,2009,1.5
"Western Ghats, Karnataka",14.5204,75.7224,2008,6.6
"Western Ghats, Kerala",10.8505,76.2711,2023,6.5
"Darjeeling, West Bengal",27.036,88.2627,2018,2.9
Himachal Pradesh,31.1048,77.1734,2015,1.9
Ladakh,34.1526,77.577,2005,6.4
Manipur,24.6637,93.9063,2005,8.9
Uttarakhand,30.0668,79.0193,2018,7.7
Mizoram,23.1645,92.9376,2009,3.0
"Western Ghats, Maharashtra",18.5204,73.8567,2011,7.2
Ladakh,34.1526,77.577,2020,7.0
Tamil Nadu,11.1271,78.6569,2016,5.8
Arunachal Pradesh,27.1004,93.6167,2019,9.1
Assam,26.2006,92.9376,2022,2.0
Assam,26.2006,92.9376,2015,7.1
"Western Ghats, Karnataka",14.5204,75.7224,2009,9.7
Jammu and Kashmir,33.7782,76.5762,2020,1.2
Jammu and Kashmir,33.7782,76.5762,2015,1.7
Sikkim,27.533,88.5122,2011,5.9
Tripura,23.9408,91.9882,2020,8.8
Mizoram,23.1645,92.9376,2011,5.4
Meghalaya,25.467,91.3662,2012,6.5
Ladakh,34.1526,77.577,2011,3.1
Jammu and Kashmir,33.7782,76.5762,2008,2.9
Tamil Nadu,11.1271,78.6569,2014,9.3
Arunachal Pradesh,27.1004,93.6167,2017,5.8
Sikkim,27.533,88.5122,2016,1.9
Meghalaya,25.467,91.3662,2024,7.2
"Western Ghats, Karnataka",14.5204,75.7224,2006,4.0
Nagaland,26.1584,94.5624,2012,1.2
"Western Ghats, Karnataka",14.5204,75.7224,2007,4.8
Tripura,23.9408,91.9882,2022,6.5
Assam,26.2006,92.9376,2014,1.2
"Western Ghats, Karnataka",14.5204,75.7224,2019,7.3
Meghalaya,25.467,91.3662,2024,6.7
Meghalaya,25.467,91.3662,2004,1.4
Jammu and Kashmir,33.7782,76.5762,2020,3.0
Sikkim,27.533,88.5122,2009,6.5
Tamil Nadu,11.1271,78.6569,2015,7.2
"Western Ghats, Kerala",10.8505,76.2711,2007,9.2
Nagaland,26.1584,94.5624,2022,3.9
Ladakh,34.1526,77.577,2021,7.4
"Darjeeling, West Bengal",27.036,88.2627,2014,7.8
Arunachal Pradesh,27.1004,93.6167,2018,6.8
Manipur,24.6637,93.9063,2004,1.2
Tamil Nadu,11.1271,78.6569,2022,6.0
Himachal Pradesh,31.1048,77.1734,2015,8.8
Himachal Pradesh,31.1048,77.1734,2023,6.2
Nagaland,26.1584,94.5624,2007,4.2
Assam,26.2006,92.9376,2016,4.7
Jammu and Kashmir,33.7782,76.5762,2018,8.0
Arunachal Pradesh,27.1004,93.6167,2019,1.9
Assam,26.2006,92.9376,2005,2.6
Manipur,24.6637,93.9063,2022,1.3
Assam,26.2006,92.9376,2015,10.0
"Darjeeling, West Bengal",27.036,88.2627,2010,8.7
Tamil Nadu,11.1271,78.6569,2008,5.6
Jammu and Kashmir,33.7782,76.5762,2005,2.9
Mizoram,23.1645,92.9376,2023,5.5
Arunachal Pradesh,27.1004,93.6167,2018,6.8
"Darjeeling, West Bengal",27.036,88.2627,2015,8.7
Andhra Pradesh,15.9129,79.74,2006,2.6
"Western Ghats, Maharashtra",18.5204,73.8567,2016,2.5
"Western Ghats, Karnataka",14.5204,75.7224,2014,5.5
Himachal Pradesh,31.1048,77.1734,2022,5.0
Meghalaya,25.467,91.3662,2014,2.6
Mizoram,23.1645,92.9376,2006,3.6
Andhra Pradesh,15.9129,79.74,2019,8.4
Mizoram,23.1645,92.9376,2006,8.4
Mizoram,23.1645,92.9376,2023,1.9
Jammu and Kashmir,33.7782,76.5762,2014,7.4
Manipur,24.6637,93.9063,2007,3.3
"Western Ghats, Karnataka",14.5204,75.7224,2021,9.3
Meghalaya,25.467,91.3662,2019,4.6
Ladakh,34.1526,77.577,2017,1.0
Uttarakhand,30.0668,79.0193,2021,7.1
Mizoram,23.1645,92.9376,2004,1.4
Tamil Nadu,11.1271,78.6569,2012,2.9
Uttarakhand,30.0668,79.0193,2012,1.2
"Western Ghats, Kerala",10.8505,76.2711,2014,8.8
Manipur,24.6637,93.9063,2016,7.7
Andhra Pradesh,15.9129,79.74,2017,3.0
Tripura,23.9408,91.9882,2005,9.2
Tripura,23.9408,91.9882,2019,1.6
Ladakh,34.1526,77.577,2022,7.3
Meghalaya,25.467,91.3662,2023,3.7
Tamil Nadu,11.1271,78.6569,2022,7.5
"Western Ghats, Maharashtra",18.5204,73.8567,2012,8.6
"Western Ghats, Kerala",10.8505,76.2711,2011,3.7
Sikkim,27.533,88.5122,2013,4.2
Sikkim,27.533,88.5122,2007,7.5
Meghalaya,25.467,91.3662,2006,1.2
Sikkim,27.533,88.5122,2022,9.3
Ladakh,34.1526,77.577,2013,5.1
"Darjeeling, West Bengal",27.036,88.2627,2015,4.9
"Darjeeling, West Bengal",27.036,88.2627,2005,3.5
Meghalaya,25.467,91.3662,2011,6.0
Ladakh,34.1526,77.577,2024,8.1
Himachal Pradesh,31.1048,77.1734,2017,3.2
Andhra Pradesh,15.9129,79.74,2005,1.6
"Darjeeling, West Bengal",27.036,88.2627,2014,4.1
Arunachal Pradesh,27.1004,93.6167,2024,4.0
Himachal Pradesh,31.1048,77.1734,2018,3.0
Ladakh,34.1526,77.577,2010,6.0
Ladakh,34.1526,77.577,2021,5.9
Himachal Pradesh,31.1048,77.1734,2010,5.7
Meghalaya,25.467,91.3662,2017,8.2
Tripura,23.9408,91.9882,2021,6.6
Meghalaya,25.467,91.3662,2017,6.4
Ladakh,34.1526,77.577,2009,6.4
Sikkim,27.533,88.5122,2007,2.4
"Darjeeling, West Bengal",27.036,88.2627,2018,2.0
"Darjeeling, West Bengal",27.036,88.2627,2013,9.9
Meghalaya,25.467,91.3662,2005,2.0
Sikkim,27.533,88.5122,2021,1.7
Manipur,24.6637,93.9063,2015,4.6
Jammu and Kashmir,33.7782,76.5762,2020,6.1
"Darjeeling, West Bengal",27.036,88.2627,2019,7.5
Arunachal Pradesh,27.1004,93.6167,2005,1.9
Uttarakhand,30.0668,79.0193,2010,1.5
Arunachal Pradesh,27.1004,93.6167,2022,4.7
Arunachal Pradesh,27.1004,93.6167,2005,4.8
"Western Ghats, Karnataka",14.5204,75.7224,2014,5.5
Sikkim,27.533,88.5122,2017,1.6
Nagaland,26.1584,94.5624,2018,6.8
Andhra Pradesh,15.9129,79.74,2023,8.6
Assam,26.2006,92.9376,2024,3.3
"Western Ghats, Karnataka",14.5204,75.7224,2013,8.4
Tripura,23.9408,91.9882,2006,3.0
