Location,Latitude,Longitude,Year,Magnitude
Rajasthan,27.0238,74.2179,2019,4.3
Maharashtra,19.7515,75.7139,2019,8.7
Chhattisgarh,21.2787,81.8661,2018,9.1
Andhra Pradesh,15.9129,79.74,2014,5.9
Punjab,31.1471,75.3412,2008,5.1
Assam,26.2006,92.9376,2007,6.9
Maharashtra,19.7515,75.7139,2013,2.2
Tamil Nadu,13.0827,80.2707,2017,7.0
Himachal Pradesh,31.1048,77.1734,2006,6.9
Gujarat,22.2587,71.1924,2012,8.7
Gujarat,22.2587,71.1924,2011,4.5
Himachal Pradesh,31.1048,77.1734,2016,8.4
Karnataka,15.3173,75.7139,2019,6.1
Karnataka,15.3173,75.7139,2007,1.5
West Bengal,22.9868,87.855,2009,6.5
Assam,26.2006,92.9376,2015,6.3
Assam,26.2006,92.9376,2022,8.0
Jharkhand,23.6102,85.2799,2017,9.9
Uttarakhand,30.0668,79.0193,2019,4.1
Rajasthan,27.0238,74.2179,2016,1.0
Andhra Pradesh,15.9129,79.74,2006,6.6
Rajasthan,27.0238,74.2179,2022,6.4
Uttarakhand,30.0668,79.0193,2021,4.6
Maharashtra,19.7515,75.7139,2012,1.8
Jharkhand,23.6102,85.2799,2014,5.3
Karnataka,15.3173,75.7139,2009,5.5
Himachal Pradesh,31.1048,77.1734,2021,5.8
Punjab,31.1471,75.3412,2021,7.8
Bihar,25.0961,85.3131,2024,1.6
Tamil Nadu,13.0827,80.2707,2013,2.3
Odisha,20.9517,85.0985,2018,7.3
Kerala,10.8505,76.2711,2023,4.2
Gujarat,22.2587,71.1924,2010,3.2
Maharashtra,19.7515,75.7139,2011,2.5
Rajasthan,27.0238,74.2179,2012,7.4
Jharkhand,23.6102,85.2799,2018,8.4
Madhya Pradesh,23.2599,77.4126,2019,2.2
Andhra Pradesh,15.9129,79.74,2012,6.7
Chhattisgarh,21.2787,81.8661,2011,8.5
Kerala,10.8505,76.2711,2017,8.8
Madhya Pradesh,23.2599,77.4126,2013,1.9
Uttarakhand,30.0668,79.0193,2022,8.0
Uttar Pradesh,26.8467,80.9462,2013,9.6
Kerala,10.8505,76.2711,2004,3.9
Uttarakhand,30.0668,79.0193,2013,6.8
Himachal Pradesh,31.1048,77.1734,2023,3.0
Bihar,25.0961,85.3131,2011,8.4
Uttarakhand,30.0668,79.0193,2020,1.1
Karnataka,15.3173,75.7139,2014,5.4
Uttarakhand,30.0668,79.0193,2008,6.3
Rajasthan,27.0238,74.2179,2009,1.4
Rajasthan,27.0238,74.2179,2004,4.2
Jharkhand,23.6102,85.2799,2016,1.1
Jharkhand,23.6102,85.2799,2017,8.9
Assam,26.2006,92.9376,2006,2.3
Uttar Pradesh,26.8467,80.9462,2007,4.6
Uttar Pradesh,26.8467,80.9462,2006,6.2
Maharashtra,19.7515,75.7139,2023,4.6
Jharkhand,23.6102,85.2799,2007,8.9
Assam,26.2006,92.9376,2020,6.7
Karnataka,15.3173,75.7139,2021,1.6
Punjab,31.1471,75.3412,2005,2.4
Uttarakhand,30.0668,79.0193,2016,9.1
Madhya Pradesh,23.2599,77.4126,2014,5.6
Tamil Nadu,13.0827,80.2707,2009,6.1
Karnataka,15.3173,75.7139,2021,7.7
Maharashtra,19.7515,75.7139,2008,3.1
West Bengal,22.9868,87.855,2013,6.6
Chhattisgarh,21.2787,81.8661,2009,9.7
Madhya Pradesh,23.2599,77.4126,2009,5.7
Karnataka,15.3173,75.7139,2022,6.2
Chhattisgarh,21.2787,81.8661,2023,7.7
Kerala,10.8505,76.2711,2017,9.1
Uttarakhand,30.0668,79.0193,2011,9.8
West Bengal,22.9868,87.855,2004,7.1
Uttarakhand,30.0668,79.0193,2023,6.7
Rajasthan,27.0238,74.2179,2006,2.6
Odisha,20.9517,85.0985,2007,5.9
Rajasthan,27.0238,74.2179,2010,3.0
Punjab,31.1471,75.3412,2021,9.0
Punjab,31.1471,75.3412,2020,1.6
Assam,26.2006,92.9376,2021,8.9
Uttarakhand,30.0668,79.0193,2024,2.5
Uttar Pradesh,26.8467,80.9462,2007,7.0
Madhya Pradesh,23.2599,77.4126,2022,9.0
Tamil Nadu,13.0827,80.2707,2021,1.5
Himachal Pradesh,31.1048,77.1734,2013,2.4
West Bengal,22.9868,87.855,2009,5.7
Bihar,25.0961,85.3131,2011,6.3
Tamil Nadu,13.0827,80.2707,2006,4.1
Kerala,10.8505,76.2711,2024,2.2
Himachal Pradesh,31.1048,77.1734,2022,6.7
Himachal Pradesh,31.1048,77.1734,2013,9.4
Himachal Pradesh,31.1048,77.1734,2015,1.0
Maharashtra,19.7515,75.7139,2021,4.4
Jharkhand,23.6102,85.2799,2004,3.9
Madhya Pradesh,23.2599,77.4126,2017,2.1
Madhya Pradesh,23.2599,77.4126,2004,1.3
Tamil Nadu,13.0827,80.2707,2016,6.1
Kerala,10.8505,76.2711,2009,1.4
Karnataka,15.3173,75.7139,2016,5.7
Rajasthan,27.0238,74.2179,2011,8.8
Rajasthan,27.0238,74.2179,2023,6.2
Uttar Pradesh,26.8467,80.9462,2017,4.4
Jharkhand,23.6102,85.2799,2020,4.7
Uttarakhand,30.0668,79.0193,2005,8.8
Maharashtra,19.7515,75.7139,2011,2.2
Uttar Pradesh,26.8467,80.9462,2023,9.5
Gujarat,22.2587,71.1924,2009,3.3
Odisha,20.9517,85.0985,2007,2.1
Rajasthan,27.0238,74.2179,2006,8.0
Kerala,10.8505,76.2711,2020,8.6
Gujarat,22.2587,71.1924,2017,7.8
Gujarat,22.2587,71.1924,2024,6.1
Madhya Pradesh,23.2599,77.4126,2012,3.0
Madhya Pradesh,23.2599,77.4126,2017,8.0
Maharashtra,19.7515,75.7139,2019,8.0
Maharashtra,19.7515,75.7139,2010,9.9
Madhya Pradesh,23.2599,77.4126,2009,2.2
West Bengal,22.9868,87.855,2005,5.2
Karnataka,15.3173,75.7139,2006,2.4
Bihar,25.0961,85.3131,2015,9.6
Bihar,25.0961,85.3131,2017,8.4
Rajasthan,27.0238,74.2179,2020,5.9
Rajasthan,27.0238,74.2179,2006,3.6
Gujarat,22.2587,71.1924,2021,7.6
Jharkhand,23.6102,85.2799,2005,8.0
Jharkhand,23.6102,85.2799,2015,7.1
West Bengal,22.9868,87.855,2024,9.1
Uttar Pradesh,26.8467,80.9462,2005,2.8
Gujarat,22.2587,71.1924,2017,2.3
West Bengal,22.9868,87.855,2016,7.2
Chhattisgarh,21.2787,81.8661,2005,9.5
Uttar Pradesh,26.8467,80.9462,2020,6.5
Karnataka,15.3173,75.7139,2013,4.6
Kerala,10.8505,76.2711,2011,4.6
Himachal Pradesh,31.1048,77.1734,2004,2.5
Tamil Nadu,13.0827,80.2707,2021,2.1
Assam,26.2006,92.9376,2017,6.2
West Bengal,22.9868,87.855,2005,9.6
Bihar,25.0961,85.3131,2013,7.7
West Bengal,22.9868,87.855,2007,7.8
Uttar Pradesh,26.8467,80.9462,2017,2.6
Jharkhand,23.6102,85.2799,2007,2.4
Punjab,31.1471,75.3412,2018,2.4
Punjab,31.1471,75.3412,2005,3.6
Uttarakhand,30.0668,79.0193,2021,6.6
Kerala,10.8505,76.2711,2018,3.3
Uttar Pradesh,26.8467,80.9462,2019,9.5
Assam,26.2006,92.9376,2024,8.7
Chhattisgarh,21.2787,81.8661,2021,8.7
Chhattisgarh,21.2787,81.8661,2006,6.5
Tamil Nadu,13.0827,80.2707,2006,4.1
Odisha,20.9517,85.0985,2013,2.2
Uttarakhand,30.0668,79.0193,2007,3.8
Kerala,10.8505,76.2711,2009,7.0
Tamil Nadu,13.0827,80.2707,2019,7.2
Odisha,20.9517,85.0985,2006,8.3
Madhya Pradesh,23.2599,77.4126,2016,3.7
West Bengal,22.9868,87.855,2022,1.4
Assam,26.2006,92.9376,2019,3.8
Karnataka,15.3173,75.7139,2008,5.6
Madhya Pradesh,23.2599,77.4126,2013,6.8
Madhya Pradesh,23.2599,77.4126,2011,6.9
Karnataka,15.3173,75.7139,2005,4.6
Andhra Pradesh,15.9129,79.74,2010,8.0
Andhra Pradesh,15.9129,79.74,2012,6.4
Uttarakhand,30.0668,79.0193,2012,6.6
Rajasthan,27.0238,74.2179,2015,8.4
Karnataka,15.3173,75.7139,2011,6.4
Himachal Pradesh,31.1048,77.1734,2006,1.5
Tamil Nadu,13.0827,80.2707,2008,9.7
Karnataka,15.3173,75.7139,2021,7.9
Maharashtra,19.7515,75.7139,2006,4.5
Kerala,10.8505,76.2711,2007,4.4
Madhya Pradesh,23.2599,77.4126,2013,9.1
Andhra Pradesh,15.9129,79.74,2011,4.6
Punjab,31.1471,75.3412,2023,8.6
Bihar,25.0961,85.3131,2020,7.9
Uttarakhand,30.0668,79.0193,2022,9.8
Rajasthan,27.0238,74.2179,2013,2.3
Punjab,31.1471,75.3412,2019,7.4
Karnataka,15.3173,75.7139,2010,9.9
Odisha,20.9517,85.0985,2004,1.6
Chhattisgarh,21.2787,81.8661,2023,8.0
Maharashtra,19.7515,75.7139,2017,6.8
Karnataka,15.3173,75.7139,2009,3.9
Madhya Pradesh,23.2599,77.4126,2009,3.8
Jharkhand,23.6102,85.2799,2007,3.4
Uttarakhand,30.0668,79.0193,2019,8.3
Assam,26.2006,92.9376,2018,7.4
Bihar,25.0961,85.3131,2023,4.7
Maharashtra,19.7515,75.7139,2016,4.5
Chhattisgarh,21.2787,81.8661,2017,4.6
Karnataka,15.3173,75.7139,2014,9.1
Himachal Pradesh,31.1048,77.1734,2005,2.9
Assam,26.2006,92.9376,2011,9.1
West Bengal,22.9868,87.855,2012,1.8
Maharashtra,19.7515,75.7139,2023,2.1
West Bengal,22.9868,87.855,2019,2.4
West Bengal,22.9868,87.855,2011,6.8
West Bengal,22.9868,87.855,2012,8.1
Gujarat,22.2587,71.1924,2015,5.2
Uttar Pradesh,26.8467,80.9462,2011,5.0
Assam,26.2006,92.9376,2019,1.7
Himachal Pradesh,31.1048,77.1734,2008,6.3
Assam,26.2006,92.9376,2019,1.5
Karnataka,15.3173,75.7139,2018,4.0
Madhya Pradesh,23.2599,77.4126,2014,3.8
West Bengal,22.9868,87.855,2015,6.3
Gujarat,22.2587,71.1924,2005,5.3
Rajasthan,27.0238,74.2179,2023,2.8
Uttar Pradesh,26.8467,80.9462,2014,1.5
Uttarakhand,30.0668,79.0193,2006,5.6
Kerala,10.8505,76.2711,2006,4.3
Chhattisgarh,21.2787,81.8661,2016,3.4
Gujarat,22.2587,71.1924,2004,6.0
Assam,26.2006,92.9376,2017,9.7
Uttarakhand,30.0668,79.0193,2010,2.3
Uttarakhand,30.0668,79.0193,2021,8.2
Punjab,31.1471,75.3412,2008,4.7
Maharashtra,19.7515,75.7139,2006,2.5
Gujarat,22.2587,71.1924,2012,1.3
Tamil Nadu,13.0827,80.2707,2023,5.0
Chhattisgarh,21.2787,81.8661,2006,2.2
Karnataka,15.3173,75.7139,2012,3.8
Maharashtra,19.7515,75.7139,2022,8.3
Punjab,31.1471,75.3412,2013,7.1
Bihar,25.0961,85.3131,2005,8.5
Karnataka,15.3173,75.7139,2021,1.1
Uttarakhand,30.0668,79.0193,2008,8.6
Kerala,10.8505,76.2711,2024,2.4
Madhya Pradesh,23.2599,77.4126,2009,5.7
Odisha,20.9517,85.0985,2014,7.7
Maharashtra,19.7515,75.7139,2013,9.7
Andhra Pradesh,15.9129,79.74,2017,4.7
Uttarakhand,30.0668,79.0193,2011,9.5
Odisha,20.9517,85.0985,2013,8.2
Jharkhand,23.6102,85.2799,2009,8.7
Assam,26.2006,92.9376,2024,5.8
Madhya Pradesh,23.2599,77.4126,2019,7.7
Odisha,20.9517,85.0985,2023,5.7
West Bengal,22.9868,87.855,2015,2.3
Gujarat,22.2587,71.1924,2017,9.9
Andhra Pradesh,15.9129,79.74,2005,1.0
Andhra Pradesh,15.9129,79.74,2006,9.5
Uttarakhand,30.0668,79.0193,2007,9.0
Tamil Nadu,13.0827,80.2707,2010,5.0
Bihar,25.0961,85.3131,2014,7.4
Chhattisgarh,21.2787,81.8661,2017,8.1
Rajasthan,27.0238,74.2179,2004,6.9
West Bengal,22.9868,87.855,2021,1.3
Uttarakhand,30.0668,79.0193,2017,7.7
West Bengal,22.9868,87.855,2014,4.5
Punjab,31.1471,75.3412,2009,2.7
West Bengal,22.9868,87.855,2016,7.7
Uttarakhand,30.0668,79.0193,2015,8.7
Chhattisgarh,21.2787,81.8661,2023,8.4
Himachal Pradesh,31.1048,77.1734,2024,7.0
Jharkhand,23.6102,85.2799,2020,4.8
Maharashtra,19.7515,75.7139,2017,4.2
Bihar,25.0961,85.3131,2017,7.0
Gujarat,22.2587,71.1924,2015,5.0
Rajasthan,27.0238,74.2179,2013,4.9
Karnataka,15.3173,75.7139,2006,3.0
Kerala,10.8505,76.2711,2017,2.9
Kerala,10.8505,76.2711,2012,3.3
Kerala,10.8505,76.2711,2014,5.7
Bihar,25.0961,85.3131,2009,3.8
Tamil Nadu,13.0827,80.2707,2010,3.0
Uttarakhand,30.0668,79.0193,2018,8.9
Karnataka,15.3173,75.7139,2005,7.8
Andhra Pradesh,15.9129,79.74,2017,1.6
Assam,26.2006,92.9376,2021,3.1
Maharashtra,19.7515,75.7139,2008,2.1
Odisha,20.9517,85.0985,2012,1.7
Uttar Pradesh,26.8467,80.9462,2014,7.3
Uttar Pradesh,26.8467,80.9462,2015,10.0
Karnataka,15.3173,75.7139,2005,8.9
Maharashtra,19.7515,75.7139,2011,7.2
Rajasthan,27.0238,74.2179,2022,2.6
Andhra Pradesh,15.9129,79.74,2020,9.1
Uttarakhand,30.0668,79.0193,2004,8.2
Kerala,10.8505,76.2711,2017,3.9
Assam,26.2006,92.9376,2024,2.7
Rajasthan,27.0238,74.2179,2016,4.6
Uttar Pradesh,26.8467,80.9462,2015,7.6
Odisha,20.9517,85.0985,2016,4.4
Tamil Nadu,13.0827,80.2707,2013,5.3
Kerala,10.8505,76.2711,2015,8.6
Assam,26.2006,92.9376,2015,4.3
Andhra Pradesh,15.9129,79.74,2012,4.3
Assam,26.2006,92.9376,2007,4.9
West Bengal,22.9868,87.855,2005,9.7
Assam,26.2006,92.9376,2024,9.5
Tamil Nadu,13.0827,80.2707,2018,2.6
Gujarat,22.2587,71.1924,2006,9.7
Uttar Pradesh,26.8467,80.9462,2010,1.7
Andhra Pradesh,15.9129,79.74,2013,3.5
Uttarakhand,30.0668,79.0193,2007,5.3
Madhya Pradesh,23.2599,77.4126,2008,7.4
Karnataka,15.3173,75.7139,2017,8.2
Odisha,20.9517,85.0985,2007,2.1
Andhra Pradesh,15.9129,79.74,2024,6.1
Himachal Pradesh,31.1048,77.1734,2022,1.1
Bihar,25.0961,85.3131,2024,4.1
Tamil Nadu,13.0827,80.2707,2015,3.8
Bihar,25.0961,85.3131,2012,8.0
West Bengal,22.9868,87.855,2006,9.7
Punjab,31.1471,75.3412,2012,2.4
Punjab,31.1471,75.3412,2005,8.5
Jharkhand,23.6102,85.2799,2016,1.1
Odisha,20.9517,85.0985,2014,7.7
Punjab,31.1471,75.3412,2016,8.6
Bihar,25.0961,85.3131,2009,6.4
Karnataka,15.3173,75.7139,2008,3.7
Maharashtra,19.7515,75.7139,2021,5.4
Uttar Pradesh,26.8467,80.9462,2014,1.1
Bihar,25.0961,85.3131,2013,6.9
Assam,26.2006,92.9376,2004,1.9
Bihar,25.0961,85.3131,2023,8.6
Uttar Pradesh,26.8467,80.9462,2015,4.8
Andhra Pradesh,15.9129,79.74,2023,2.5
West Bengal,22.9868,87.855,2021,8.1
Gujarat,22.2587,71.1924,2024,2.4
Assam,26.2006,92.9376,2009,7.2
Odisha,20.9517,85.0985,2024,6.2
Andhra Pradesh,15.9129,79.74,2012,8.7
Kerala,10.8505,76.2711,2017,7.5
Maharashtra,19.7515,75.7139,2018,3.3
Himachal Pradesh,31.1048,77.1734,2006,6.4
West Bengal,22.9868,87.855,2014,1.1
Andhra Pradesh,15.9129,79.74,2016,4.4
Odisha,20.9517,85.0985,2012,1.2
Jharkhand,23.6102,85.2799,2006,6.6
Rajasthan,27.0238,74.2179,2005,5.6
Karnataka,15.3173,75.7139,2006,4.9
Maharashtra,19.7515,75.7139,2015,3.6
Chhattisgarh,21.2787,81.8661,2020,3.4
Bihar,25.0961,85.3131,2011,1.4
Bihar,25.0961,85.3131,2023,3.8
Karnataka,15.3173,75.7139,2014,1.7
Rajasthan,27.0238,74.2179,2014,8.8
Bihar,25.0961,85.3131,2020,7.4
Jharkhand,23.6102,85.2799,2009,9.7
Uttar Pradesh,26.8467,80.9462,2023,1.5
Chhattisgarh,21.2787,81.8661,2015,6.2
Odisha,20.9517,85.0985,2021,4.3
West Bengal,22.9868,87.855,2013,5.8
Himachal Pradesh,31.1048,77.1734,2013,5.9
Andhra Pradesh,15.9129,79.74,2013,9.0
Karnataka,15.3173,75.7139,2006,7.3
Tamil Nadu,13.0827,80.2707,2016,9.0
Maharashtra,19.7515,75.7139,2005,4.7
Punjab,31.1471,75.3412,2008,8.1
Maharashtra,19.7515,75.7139,2004,3.9
Maharashtra,19.7515,75.7139,2022,5.1
West Bengal,22.9868,87.855,2024,6.9
Madhya Pradesh,23.2599,77.4126,2019,8.8
Himachal Pradesh,31.1048,77.1734,2012,3.1
Gujarat,22.2587,71.1924,2008,1.2
Odisha,20.9517,85.0985,2011,4.6
Bihar,25.0961,85.3131,2008,6.0
West Bengal,22.9868,87.855,2019,9.7
Tamil Nadu,13.0827,80.2707,2022,4.6
Himachal Pradesh,31.1048,77.1734,2018,4.5
Punjab,31.1471,75.3412,2017,4.7
Odisha,20.9517,85.0985,2007,6.9
Punjab,31.1471,75.3412,2023,6.1
Uttar Pradesh,26.8467,80.9462,2005,5.3
Rajasthan,27.0238,74.2179,2011,3.0
Chhattisgarh,21.2787,81.8661,2017,3.9
Maharashtra,19.7515,75.7139,2015,8.5
West Bengal,22.9868,87.855,2007,2.9
Madhya Pradesh,23.2599,77.4126,2007,3.9
Kerala,10.8505,76.2711,2019,3.3
Tamil Nadu,13.0827,80.2707,2009,3.3
Chhattisgarh,21.2787,81.8661,2011,8.1
Uttarakhand,30.0668,79.0193,2004,5.4
Punjab,31.1471,75.3412,2014,6.0
Assam,26.2006,92.9376,2011,8.3
Punjab,31.1471,75.3412,2010,1.1
Gujarat,22.2587,71.1924,2020,6.9
Karnataka,15.3173,75.7139,2013,5.4
Punjab,31.1471,75.3412,2010,9.2
Andhra Pradesh,15.9129,79.74,2017,2.5
Himachal Pradesh,31.1048,77.1734,2006,2.3
Tamil Nadu,13.0827,80.2707,2019,6.8
Gujarat,22.2587,71.1924,2020,5.7
Odisha,20.9517,85.0985,2013,5.5
Tamil Nadu,13.0827,80.2707,2020,8.9
Madhya Pradesh,23.2599,77.4126,2006,2.2
Kerala,10.8505,76.2711,2006,3.1
Assam,26.2006,92.9376,2011,9.9
Rajasthan,27.0238,74.2179,2019,3.6
Gujarat,22.2587,71.1924,2009,4.6
Jharkhand,23.6102,85.2799,2019,8.1
Odisha,20.9517,85.0985,2006,8.1
Odisha,20.9517,85.0985,2004,1.3
Madhya Pradesh,23.2599,77.4126,2022,1.3
Tamil Nadu,13.0827,80.2707,2012,2.5
Tamil Nadu,13.0827,80.2707,2005,2.4
Bihar,25.0961,85.3131,2019,9.9
Maharashtra,19.7515,75.7139,2021,4.1
West Bengal,22.9868,87.855,2022,1.3
Bihar,25.0961,85.3131,2017,8.1
Punjab,31.1471,75.3412,2009,5.3
Chhattisgarh,21.2787,81.8661,2019,8.0
Odisha,20.9517,85.0985,2017,2.3
Kerala,10.8505,76.2711,2017,6.7
Rajasthan,27.0238,74.2179,2013,9.4
Uttarakhand,30.0668,79.0193,2022,9.7
Jharkhand,23.6102,85.2799,2013,1.3
Kerala,10.8505,76.2711,2018,7.8
Andhra Pradesh,15.9129,79.74,2024,7.1
Bihar,25.0961,85.3131,2015,5.3
Tamil Nadu,13.0827,80.2707,2024,7.2
Jharkhand,23.6102,85.2799,2023,2.5
Tamil Nadu,13.0827,80.2707,2007,2.1
Tamil Nadu,13.0827,80.2707,2016,5.8
Karnataka,15.3173,75.7139,2005,4.5
Maharashtra,19.7515,75.7139,2018,2.8
Punjab,31.1471,75.3412,2013,8.0
Kerala,10.8505,76.2711,2024,6.0
Assam,26.2006,92.9376,2019,7.4
Andhra Pradesh,15.9129,79.74,2016,3.5
Maharashtra,19.7515,75.7139,2012,7.1
Gujarat,22.2587,71.1924,2009,4.3
Assam,26.2006,92.9376,2021,2.1
Madhya Pradesh,23.2599,77.4126,2022,6.8
Maharashtra,19.7515,75.7139,2005,3.9
Maharashtra,19.7515,75.7139,2010,1.3
West Bengal,22.9868,87.855,2017,8.5
Punjab,31.1471,75.3412,2015,3.4
Odisha,20.9517,85.0985,2014,1.8
Kerala,10.8505,76.2711,2012,9.7
Chhattisgarh,21.2787,81.8661,2014,5.3
Jharkhand,23.6102,85.2799,2014,8.2
Kerala,10.8505,76.2711,2019,6.6
Tamil Nadu,13.0827,80.2707,2014,6.6
Karnataka,15.3173,75.7139,2012,8.8
Gujarat,22.2587,71.1924,2006,8.0
Uttar Pradesh,26.8467,80.9462,2004,2.9
West Bengal,22.9868,87.855,2022,9.9
Gujarat,22.2587,71.1924,2012,9.0
Chhattisgarh,21.2787,81.8661,2005,8.6
Uttarakhand,30.0668,79.0193,2006,7.7
Jharkhand,23.6102,85.2799,2009,8.6
Kerala,10.8505,76.2711,2020,9.6
Odisha,20.9517,85.0985,2007,7.7
Uttarakhand,30.0668,79.0193,2008,9.9
Tamil Nadu,13.0827,80.2707,2022,5.5
Himachal Pradesh,31.1048,77.1734,2009,9.9
Kerala,10.8505,76.2711,2020,6.9
Chhattisgarh,21.2787,81.8661,2022,9.6
Himachal Pradesh,31.1048,77.1734,2011,6.9
West Bengal,22.9868,87.855,2022,9.9
Kerala,10.8505,76.2711,2012,1.1
Uttar Pradesh,26.8467,80.9462,2009,1.9
Jharkhand,23.6102,85.2799,2007,8.7
Tamil Nadu,13.0827,80.2707,2011,4.5
Kerala,10.8505,76.2711,2005,8.3
Odisha,20.9517,85.0985,2019,1.4
Himachal Pradesh,31.1048,77.1734,2021,6.2
Punjab,31.1471,75.3412,2013,1.0
Gujarat,22.2587,71.1924,2024,9.8
Himachal Pradesh,31.1048,77.1734,2017,2.0
Jharkhand,23.6102,85.2799,2018,4.3
Andhra Pradesh,15.9129,79.74,2017,7.3
Rajasthan,27.0238,74.2179,2023,8.5
Kerala,10.8505,76.2711,2007,8.9
Jharkhand,23.6102,85.2799,2020,9.3
Andhra Pradesh,15.9129,79.74,2014,5.7
Gujarat,22.2587,71.1924,2010,9.7
Uttarakhand,30.0668,79.0193,2007,8.5
Maharashtra,19.7515,75.7139,2020,5.8
Maharashtra,19.7515,75.7139,2012,6.4
Andhra Pradesh,15.9129,79.74,2016,2.2
Andhra Pradesh,15.9129,79.74,2012,9.9
Karnataka,15.3173,75.7139,2016,9.0
Assam,26.2006,92.9376,2011,6.3
Karnataka,15.3173,75.7139,2020,6.1
Punjab,31.1471,75.3412,2009,8.5
Punjab,31.1471,75.3412,2009,1.9
Uttar Pradesh,26.8467,80.9462,2016,9.6
West Bengal,22.9868,87.855,2013,9.8
Karnataka,15.3173,75.7139,2011,6.3
Rajasthan,27.0238,74.2179,2020,5.7
Jharkhand,23.6102,85.2799,2008,5.0
Himachal Pradesh,31.1048,77.1734,2016,2.6
Jharkhand,23.6102,85.2799,2005,9.8
Odisha,20.9517,85.0985,2018,9.5
West Bengal,22.9868,87.855,2004,2.8
Gujarat,22.2587,71.1924,2012,6.3
Madhya Pradesh,23.2599,77.4126,2005,3.3
Tamil Nadu,13.0827,80.2707,2019,9.4
Assam,26.2006,92.9376,2013,6.4
Tamil Nadu,13.0827,80.2707,2012,3.8
Assam,26.2006,92.9376,2012,6.4
Bihar,25.0961,85.3131,2004,7.3
Bihar,25.0961,85.3131,2022,1.5
Odisha,20.9517,85.0985,2018,5.0
Bihar,25.0961,85.3131,2004,8.2
Punjab,31.1471,75.3412,2009,5.7
Maharashtra,19.7515,75.7139,2011,2.3
Gujarat,22.2587,71.1924,2008,1.7
Maharashtra,19.7515,75.7139,2011,6.7
Uttar Pradesh,26.8467,80.9462,2005,6.6
Assam,26.2006,92.9376,2016,5.4
Chhattisgarh,21.2787,81.8661,2017,5.7
Punjab,31.1471,75.3412,2008,8.4
Karnataka,15.3173,75.7139,2008,6.2
Chhattisgarh,21.2787,81.8661,2006,5.0
Rajasthan,27.0238,74.2179,2006,2.6
Jharkhand,23.6102,85.2799,2006,9.5
Gujarat,22.2587,71.1924,2011,2.5
West Bengal,22.9868,87.855,2005,9.6
Assam,26.2006,92.9376,2009,4.8
Jharkhand,23.6102,85.2799,2014,2.5
Uttar Pradesh,26.8467,80.9462,2008,8.1
Chhattisgarh,21.2787,81.8661,2019,8.2
Punjab,31.1471,75.3412,2004,2.4
Bihar,25.0961,85.3131,2005,1.5
Madhya Pradesh,23.2599,77.4126,2006,5.5
Madhya Pradesh,23.2599,77.4126,2007,2.0
Odisha,20.9517,85.0985,2005,7.6
Himachal Pradesh,31.1048,77.1734,2016,4.1
Chhattisgarh,21.2787,81.8661,2007,2.1
Uttarakhand,30.0668,79.0193,2016,1.1
Odisha,20.9517,85.0985,2015,2.8
Madhya Pradesh,23.2599,77.4126,2020,4.1
Punjab,31.1471,75.3412,2014,1.6
Uttarakhand,30.0668,79.0193,2005,6.4
Uttarakhand,30.0668,79.0193,2007,3.7
Kerala,10.8505,76.2711,2012,7.8
Madhya Pradesh,23.2599,77.4126,2013,3.1
Gujarat,22.2587,71.1924,2013,4.5
West Bengal,22.9868,87.855,2022,9.5
Punjab,31.1471,75.3412,2010,1.6
Gujarat,22.2587,71.1924,2015,3.2
West Bengal,22.9868,87.855,2016,8.9
Andhra Pradesh,15.9129,79.74,2022,4.1
Himachal Pradesh,31.1048,77.1734,2011,9.4
Kerala,10.8505,76.2711,2023,4.3
West Bengal,22.9868,87.855,2021,3.4
Jharkhand,23.6102,85.2799,2007,7.5
Rajasthan,27.0238,74.2179,2012,4.9
Punjab,31.1471,75.3412,2008,5.1
Odisha,20.9517,85.0985,2020,2.4
Andhra Pradesh,15.9129,79.74,2016,6.6
Uttar Pradesh,26.8467,80.9462,2024,6.4
Gujarat,22.2587,71.1924,2012,6.8
Uttarakhand,30.0668,79.0193,2024,2.0
Maharashtra,19.7515,75.7139,2005,4.5
Tamil Nadu,13.0827,80.2707,2020,7.9
Maharashtra,19.7515,75.7139,2013,8.3
Assam,26.2006,92.9376,2021,2.7
Chhattisgarh,21.2787,81.8661,2014,4.1
Chhattisgarh,21.2787,81.8661,2017,4.5
Kerala,10.8505,76.2711,2008,7.0
Kerala,10.8505,76.2711,2010,6.1
Uttarakhand,30.0668,79.0193,2006,5.5
Odisha,20.9517,85.0985,2023,7.1
Tamil Nadu,13.0827,80.2707,2008,7.0
Rajasthan,27.0238,74.2179,2017,4.2
Chhattisgarh,21.2787,81.8661,2016,4.8
Punjab,31.1471,75.3412,2014,4.8
Karnataka,15.3173,75.7139,2009,6.4
Bihar,25.0961,85.3131,2005,1.9
Kerala,10.8505,76.2711,2006,8.1
Rajasthan,27.0238,74.2179,2010,5.5
Punjab,31.1471,75.3412,2015,9.3
Himachal Pradesh,31.1048,77.1734,2011,1.1
Assam,26.2006,92.9376,2018,1.6
Bihar,25.0961,85.3131,2015,8.2
Himachal Pradesh,31.1048,77.1734,2015,5.9
Andhra Pradesh,15.9129,79.74,2012,9.6
Gujarat,22.2587,71.1924,2007,2.3
Himachal Pradesh,31.1048,77.1734,2017,6.8
Uttar Pradesh,26.8467,80.9462,2016,5.2
Jharkhand,23.6102,85.2799,2015,1.8
Uttarakhand,30.0668,79.0193,2018,2.2
Madhya Pradesh,23.2599,77.4126,2024,9.1
